Time,Altitude,Velocity,Temperature (F),Voltage
60.85,864,-75,94.26,9.40
60.90,860,-75,94.26,9.40
60.95,856,-74,94.26,9.40
61.00,850,-74,94.26,9.40
61.05,841,-75,94.26,9.40
61.10,839,-76,94.26,9.40
61.15,831,-78,94.26,9.40
61.20,826,-81,94.26,9.40
61.25,817,-82,94.26,9.40
61.30,809,-84,94.26,9.40
61.35,809,-85,94.26,9.40
61.40,804,-85,94.26,9.40
61.45,803,-86,94.26,9.40
61.50,803,-85,94.26,9.40
61.55,800,-85,94.26,9.40
61.60,807,-84,94.28,9.40
61.65,804,-81,94.26,9.40
61.70,807,-79,94.26,9.40
61.75,800,-78,94.26,9.40
61.80,794,-77,94.26,9.40
61.85,791,-79,94.26,9.40
61.90,786,-80,94.26,9.40
61.95,781,-81,94.26,9.40
62.00,779,-81,94.26,9.40
62.05,770,-80,94.26,9.40
62.10,764,-79,94.26,9.40
62.15,758,-78,94.26,9.40
62.20,755,-76,94.26,9.40
62.25,753,-74,94.26,9.40
62.30,747,-73,94.28,9.40
62.35,592,-72,94.26,9.30
62.40,704,-72,94.28,9.40
62.45,753,-73,94.26,9.40
62.50,728,-74,94.26,9.40
62.55,699,-76,94.26,9.40
62.60,733,-77,94.26,9.40
62.65,727,-78,94.26,9.40
62.70,720,-79,94.26,9.40
62.75,715,-79,94.26,9.40
62.80,707,-79,94.26,9.40
62.85,703,-79,94.26,9.40
62.90,695,-78,94.28,9.40
62.95,691,-77,94.28,9.40
63.00,685,-76,94.26,9.40
63.05,683,-74,94.26,9.40
63.10,680,-72,94.26,9.40
63.15,674,-70,94.28,9.40
63.20,674,-69,94.26,9.40
63.25,672,-67,94.26,9.40
63.30,667,-66,94.26,9.40
63.35,665,-65,94.26,9.40
63.40,661,-63,94.26,9.40
63.45,660,-63,94.26,9.40
63.50,655,-62,94.26,9.40
63.55,651,-62,94.26,9.40
63.60,652,-63,94.26,9.40
63.65,649,-62,94.26,9.40
63.70,646,-61,94.26,9.40
63.75,641,-60,94.28,9.40
63.80,637,-58,94.28,9.40
63.85,633,-57,94.26,9.40
63.90,632,-57,94.28,9.40
63.95,627,-57,94.28,9.40
64.00,626,-57,94.28,9.40
64.05,624,-58,94.26,9.40
64.10,623,-58,94.28,9.40
64.15,621,-58,94.28,9.40
64.20,618,-59,94.28,9.40
64.25,620,-60,94.28,9.40
64.30,612,-61,94.28,9.40
64.35,610,-62,94.28,9.40
64.40,607,-64,94.28,9.40
64.45,604,-66,94.28,9.40
64.50,602,-67,94.26,9.40
64.55,600,-67,94.28,9.40
64.60,598,-66,94.28,9.40
64.65,601,-65,94.28,9.40
64.70,601,-64,94.28,9.40
64.75,597,-63,94.28,9.40
64.80,595,-63,94.28,9.40
64.85,585,-62,94.28,9.40
64.90,577,-61,94.26,9.40
64.95,573,-60,94.28,9.40
65.00,572,-59,94.28,9.40
65.05,567,-58,94.26,9.40
65.10,562,-57,94.26,9.40
65.15,559,-57,94.28,9.40
65.20,554,-56,94.26,9.40
65.25,550,-55,94.26,9.40
65.30,544,-54,94.26,9.40
65.35,548,-52,94.28,9.40
65.40,522,-51,94.26,9.40
65.45,515,-50,94.28,9.40
65.50,525,-49,94.28,9.40
65.55,523,-49,94.28,9.40
65.60,522,-49,94.28,9.40
65.65,523,-50,94.28,9.40
65.70,519,-50,94.26,9.40
65.75,514,-49,94.28,9.40
65.80,511,-48,94.28,9.40
65.85,513,-46,94.26,9.40
65.90,512,-44,94.26,9.40
65.95,512,-42,94.28,9.40
66.00,513,-41,94.26,9.40
66.05,511,-40,94.28,9.40
66.10,510,-38,94.28,9.40
66.15,509,-37,94.26,9.40
66.20,510,-36,94.28,9.40
66.25,509,-35,94.26,9.40
66.30,508,-32,94.26,9.40
66.35,508,-30,94.26,9.40
66.40,507,-27,94.28,9.40
66.45,507,-25,94.26,9.40
66.50,507,-24,94.26,9.40
66.55,508,-24,94.28,9.40
66.60,499,-24,94.26,9.40
66.65,499,-25,94.26,9.40
66.70,502,-24,94.26,9.40
66.75,496,-24,94.28,9.40
66.80,495,-24,94.26,9.40
66.85,496,-24,94.26,9.40
66.90,493,-24,94.28,9.40
66.95,490,-24,94.28,9.40
67.00,488,-24,94.28,9.40
67.05,488,-25,94.26,9.40
67.10,488,-25,94.26,9.40
67.15,483,-26,94.26,9.40
67.20,481,-26,94.26,9.40
67.25,481,-27,94.26,9.40
67.30,478,-27,94.26,9.40
67.35,477,-28,94.26,9.40
67.40,476,-28,94.26,9.40
67.45,476,-28,94.26,9.40
67.50,475,-29,94.26,9.40
67.55,474,-28,94.26,9.40
67.60,473,-28,94.26,9.40
67.65,471,-28,94.26,9.40
67.70,469,-27,94.26,9.40
67.75,466,-27,94.26,9.40
67.80,467,-28,94.26,9.40
67.85,465,-28,94.26,9.40
67.90,465,-28,94.26,9.40
67.95,465,-28,94.26,9.40
68.00,463,-28,94.26,9.40
68.05,462,-28,94.26,9.40
68.10,460,-28,94.26,9.40
68.15,458,-27,94.26,9.40
68.20,457,-27,94.26,9.40
68.25,456,-26,94.26,9.40
68.30,454,-26,94.26,9.40
68.35,452,-26,94.26,9.40
68.40,452,-26,94.26,9.40
68.45,450,-26,94.26,9.40
68.50,449,-26,94.26,9.40
68.55,447,-26,94.26,9.40
68.60,447,-26,94.26,9.40
68.65,446,-26,94.26,9.40
68.70,445,-26,94.26,9.40
68.75,442,-26,94.26,9.40
68.80,441,-26,94.26,9.40
68.85,438,-27,94.26,9.40
68.90,436,-27,94.26,9.40
68.95,435,-27,94.26,9.40
69.00,433,-27,94.26,9.40
69.05,431,-27,94.26,9.40
69.10,431,-27,94.26,9.40
69.15,429,-27,94.24,9.40
69.20,430,-27,94.24,9.40
69.25,429,-27,94.26,9.40
69.30,427,-27,94.24,9.40
69.35,426,-27,94.24,9.40
69.40,426,-27,94.26,9.40
69.45,424,-27,94.26,9.40
69.50,423,-27,94.26,9.40
69.55,421,-27,94.26,9.40
69.60,420,-27,94.24,9.40
69.65,418,-28,94.26,9.40
69.70,417,-28,94.24,9.40
69.75,416,-28,94.26,9.40
69.80,414,-28,94.26,9.40
69.85,412,-28,94.24,9.40
69.90,410,-28,94.26,9.40
69.95,409,-27,94.24,9.40
70.00,409,-27,94.26,9.40
70.05,407,-27,94.24,9.40
70.10,406,-27,94.24,9.40
70.15,405,-27,94.24,9.40
70.20,404,-27,94.24,9.40
70.25,403,-27,94.24,9.40
70.30,401,-27,94.24,9.40
70.35,398,-28,94.26,9.40
70.40,397,-28,94.26,9.40
70.45,396,-28,94.24,9.40
70.50,394,-28,94.24,9.40
70.55,394,-28,94.24,9.40
70.60,392,-29,94.24,9.40
70.65,391,-29,94.24,9.40
70.70,388,-29,94.24,9.40
70.75,386,-29,94.26,9.40
70.80,384,-28,94.24,9.40
70.85,382,-28,94.26,9.40
70.90,381,-28,94.24,9.40
70.95,380,-28,94.26,9.40
71.00,379,-28,94.24,9.40
71.05,379,-28,94.24,9.40
71.10,378,-28,94.24,9.40
71.15,377,-28,94.24,9.40
71.20,376,-27,94.26,9.40
71.25,375,-27,94.24,9.40
71.30,373,-27,94.24,9.40
71.35,371,-27,94.26,9.40
71.40,368,-27,94.26,9.40
71.45,368,-27,94.26,9.40
71.50,366,-27,94.26,9.40
71.55,364,-27,94.24,9.40
71.60,362,-27,94.26,9.40
71.65,361,-27,94.26,9.40
71.70,360,-27,94.24,9.40
71.75,359,-27,94.24,9.40
71.80,357,-26,94.24,9.40
71.85,355,-26,94.24,9.40
71.90,354,-26,94.26,9.40
71.95,354,-26,94.24,9.40
72.00,352,-26,94.26,9.40
72.05,352,-26,94.24,9.40
72.10,352,-27,94.24,9.40
72.15,350,-27,94.24,9.40
72.20,349,-28,94.24,9.40
72.25,348,-28,94.24,9.40
72.30,348,-28,94.24,9.40
72.35,345,-28,94.24,9.40
72.40,343,-28,94.24,9.40
72.45,342,-28,94.24,9.40
72.50,340,-27,94.24,9.40
72.55,338,-27,94.24,9.40
72.60,336,-27,94.24,9.40
72.65,336,-27,94.24,9.40
72.70,334,-27,94.24,9.40
72.75,332,-26,94.24,9.40
72.80,332,-26,94.24,9.40
72.85,332,-26,94.24,9.40
72.90,330,-26,94.24,9.40
72.95,330,-26,94.24,9.40
73.00,328,-27,94.24,9.40
73.05,326,-27,94.24,9.40
73.10,324,-27,94.24,9.40
73.15,321,-27,94.24,9.40
73.20,320,-28,94.24,9.40
73.25,318,-28,94.24,9.40
73.30,316,-28,94.24,9.40
73.35,315,-28,94.24,9.40
73.40,314,-28,94.24,9.40
73.45,312,-28,94.24,9.40
73.50,311,-27,94.24,9.40
73.55,310,-27,94.24,9.40
73.60,309,-27,94.24,9.40
73.65,308,-27,94.24,9.40
73.70,307,-27,94.24,9.40
73.75,307,-28,94.24,9.40
73.80,304,-28,94.24,9.40
73.85,305,-28,94.23,9.40
73.90,302,-29,94.24,9.40
73.95,301,-29,94.24,9.40
74.00,299,-29,94.24,9.40
74.05,298,-29,94.24,9.40
74.10,297,-28,94.24,9.40
74.15,296,-28,94.24,9.40
74.20,294,-28,94.24,9.40
74.25,291,-28,94.24,9.40
74.30,291,-28,94.24,9.40
74.35,290,-28,94.23,9.40
74.40,288,-28,94.24,9.40
74.45,287,-28,94.24,9.40
74.50,284,-28,94.23,9.40
74.55,284,-28,94.24,9.40
74.60,282,-28,94.24,9.40
74.65,281,-28,94.24,9.40
74.70,279,-28,94.23,9.40
74.75,279,-28,94.23,9.40
74.80,276,-28,94.24,9.40
74.85,274,-28,94.24,9.40
74.90,272,-28,94.24,9.40
74.95,271,-28,94.23,9.40
75.00,269,-27,94.24,9.40
75.05,269,-27,94.23,9.40
75.10,267,-27,94.23,9.40
75.15,266,-27,94.23,9.40
75.20,265,-27,94.23,9.40
75.25,262,-27,94.24,9.40
75.30,261,-27,94.23,9.40
75.35,260,-27,94.23,9.40
75.40,257,-27,94.23,9.40
75.45,256,-27,94.24,9.40
75.50,255,-27,94.23,9.40
75.55,254,-27,94.23,9.40
75.60,253,-27,94.23,9.40
75.65,251,-27,94.23,9.40
75.70,251,-27,94.23,9.40
75.75,249,-27,94.23,9.40
75.80,249,-27,94.23,9.40
75.85,247,-27,94.24,9.40
75.90,247,-27,94.23,9.40
75.95,246,-26,94.23,9.40
76.00,245,-27,94.23,9.40
76.05,245,-27,94.23,9.40
76.10,243,-28,94.23,9.40
76.15,242,-28,94.23,9.40
76.20,240,-29,94.23,9.40
76.25,239,-29,94.23,9.40
76.30,237,-29,94.23,9.40
76.35,235,-29,94.23,9.40
76.40,234,-28,94.23,9.40
76.45,232,-28,94.23,9.40
76.50,231,-28,94.23,9.40
76.55,229,-29,94.21,9.40
76.60,229,-29,94.23,9.40
76.65,224,-29,94.23,9.40
76.70,224,-29,94.23,9.40
76.75,224,-30,94.23,9.40
76.80,222,-30,94.23,9.40
76.85,221,-30,94.23,9.40
76.90,220,-31,94.21,9.40
76.95,219,-31,94.23,9.40
77.00,214,-31,94.23,9.40
77.05,214,-31,94.21,9.40
77.10,211,-31,94.23,9.40
77.15,208,-31,94.21,9.40
77.20,206,-31,94.21,9.40
77.25,205,-31,94.21,9.40
77.30,203,-31,94.23,9.40
77.35,202,-30,94.23,9.40
77.40,202,-30,94.21,9.40
77.45,199,-30,94.21,9.40
77.50,198,-30,94.23,9.40
77.55,197,-30,94.21,9.40
77.60,195,-30,94.21,9.40
77.65,193,-29,94.21,9.40
77.70,190,-29,94.21,9.40
77.75,191,-29,94.21,9.40
77.80,188,-29,94.21,9.40
77.85,187,-29,94.21,9.40
77.90,186,-29,94.21,9.40
77.95,185,-29,94.21,9.40
78.00,183,-28,94.21,9.40
78.05,182,-28,94.21,9.40
78.10,182,-28,94.21,9.40
78.15,180,-27,94.21,9.40
78.20,177,-27,94.21,9.40
78.25,178,-27,94.21,9.40
78.30,177,-27,94.21,9.40
78.35,175,-27,94.21,9.40
78.40,174,-28,94.21,9.40
78.45,172,-28,94.21,9.40
78.50,171,-28,94.21,9.40
78.55,170,-28,94.21,9.40
78.60,169,-28,94.21,9.40
78.65,166,-28,94.19,9.40
78.70,167,-28,94.21,9.40
78.75,165,-28,94.19,9.40
78.80,164,-28,94.21,9.40
78.85,165,-28,94.19,9.40
78.90,162,-29,94.19,9.40
78.95,160,-29,94.21,9.40
79.00,158,-29,94.19,9.40
79.05,158,-29,94.19,9.40
79.10,156,-29,94.19,9.40
79.15,154,-29,94.19,9.40
79.20,152,-29,94.19,9.40
79.25,151,-29,94.19,9.40
79.30,149,-30,94.19,9.40
79.35,147,-30,94.19,9.40
79.40,145,-30,94.19,9.40
79.45,143,-30,94.19,9.40
79.50,143,-30,94.19,9.40
79.55,141,-30,94.19,9.40
79.60,138,-30,94.19,9.40
79.65,136,-30,94.19,9.40
79.70,135,-31,94.19,9.40
79.75,133,-31,94.19,9.40
79.80,132,-31,94.19,9.40
79.85,130,-32,94.19,9.40
79.90,128,-32,94.19,9.40
79.95,127,-32,94.19,9.40
80.00,126,-32,94.19,9.40
80.05,124,-32,94.19,9.40
80.10,123,-32,94.19,9.40
80.15,122,-32,94.19,9.40
80.20,120,-32,94.19,9.40
80.25,119,-32,94.19,9.40
80.30,117,-32,94.19,9.40
80.35,114,-32,94.19,9.40
80.40,114,-32,94.17,9.40
80.45,112,-32,94.19,9.40
80.50,111,-32,94.19,9.40
80.55,110,-32,94.19,9.40
80.60,108,-31,94.19,9.40
80.65,107,-31,94.19,9.40
80.70,105,-31,94.19,9.40
80.75,103,-31,94.19,9.40
80.80,102,-31,94.19,9.40
80.85,100,-31,94.17,9.40
80.90,98,-31,94.19,9.40
80.95,97,-31,94.17,9.40
81.00,95,-31,94.19,9.40
81.05,93,-31,94.19,9.40
81.10,93,-32,94.17,9.40
81.15,90,-32,94.17,9.40
81.20,88,-32,94.17,9.40
81.25,88,-32,94.17,9.40
81.30,85,-32,94.17,9.40
81.35,83,-31,94.17,9.40
81.40,82,-31,94.17,9.40
81.45,80,-31,94.17,9.40
81.50,79,-31,94.17,9.40
81.55,78,-31,94.17,9.40
81.60,75,-31,94.17,9.40
81.65,74,-31,94.19,9.40
81.70,73,-32,94.17,9.40
81.75,71,-32,94.17,9.40
81.80,69,-32,94.17,9.40
81.85,68,-32,94.17,9.40
81.90,66,-32,94.19,9.40
81.95,65,-32,94.17,9.40
82.00,63,-32,94.17,9.40
82.05,62,-32,94.17,9.40
82.10,59,-32,94.17,9.40
82.15,58,-32,94.17,9.40
82.20,56,-31,94.17,9.40
82.25,55,-31,94.17,9.40
82.30,55,-31,94.17,9.40
82.35,53,-31,94.17,9.40
82.40,51,-31,94.17,9.40
82.45,51,-31,94.17,9.40
82.50,49,-30,94.17,9.40
82.55,47,-30,94.17,9.40
82.60,46,-30,94.17,9.40
82.65,43,-30,94.17,9.40
82.70,41,-30,94.17,9.40
82.75,40,-29,94.17,9.40
82.80,37,-29,94.17,9.40
82.85,36,-29,94.17,9.40
82.90,35,-28,94.17,9.40
82.95,33,-28,94.17,9.40
83.00,31,-28,94.17,9.40
83.05,31,-27,94.17,9.40
83.10,28,-27,94.17,9.40
83.15,28,-26,94.17,9.40
83.20,26,-26,94.15,9.40
83.25,25,-25,94.17,9.40
83.30,24,-25,94.17,9.40
83.35,22,-26,94.17,9.40
83.40,21,-26,94.17,9.40
83.45,19,-25,94.17,9.40
83.50,18,-25,94.15,9.40
83.55,16,-24,94.15,9.40
83.60,17,-23,94.15,9.40
83.65,15,-22,94.17,9.40
83.70,13,-21,94.17,9.40
83.75,13,-20,94.17,9.40
83.80,12,-20,94.15,9.40
83.85,10,-19,94.17,9.40
83.90,10,-18,94.17,9.40
83.95,9,-17,94.17,9.40
84.00,8,-17,94.17,9.40
84.05,7,-16,94.15,9.40
84.10,7,-15,94.15,9.40
84.15,5,-15,94.17,9.40
84.20,5,-14,94.17,9.40
84.25,11,-13,94.17,9.40
84.30,1,-13,94.17,9.40
84.35,0,-12,94.15,9.40
84.40,-1,-11,94.17,9.40
84.45,0,-11,94.17,9.40
84.50,-1,-10,94.17,9.40
84.55,5,-9,94.15,9.40
84.60,-1,-9,94.15,9.40
84.65,1,-8,94.17,9.40
84.70,-1,-8,94.17,9.40
84.75,0,-7,94.17,9.40
84.80,0,-7,94.15,9.40
84.85,-1,-6,94.15,9.40
84.90,-1,-6,94.17,9.40
84.95,-1,-5,94.17,9.40
85.00,-1,-5,94.15,9.40
85.05,0,-5,94.15,9.40
85.10,-1,-4,94.17,9.40
85.15,-2,-4,94.17,9.40
85.20,-1,-4,94.15,9.40
85.25,-1,-3,94.17,9.40
85.30,0,-2,94.15,9.40
85.35,-1,-2,94.17,9.40
85.40,-2,-1,94.17,9.40
85.45,-1,-1,94.17,9.40
85.50,-2,-1,94.15,9.40
85.55,-1,-1,94.17,9.40
85.60,-2,-1,94.17,9.40
85.65,-2,-1,94.15,9.40
85.70,-1,-1,94.17,9.40
85.75,-2,-0,94.17,9.40
85.80,-1,-0,94.17,9.40
85.85,-1,-0,94.15,9.40
85.90,-2,-0,94.15,9.40
85.95,-2,-0,94.15,9.40
86.00,-1,-0,94.15,9.40
86.05,-2,-0,94.17,9.40
86.10,-1,-0,94.15,9.40
86.15,-2,0,94.17,9.40
86.20,-1,0,94.15,9.40
86.25,-1,0,94.17,9.40
86.30,-2,0,94.15,9.40
86.35,-2,0,94.15,9.40
86.40,-1,0,94.15,9.40
86.45,-1,0,94.15,9.40
86.50,-1,0,94.15,9.40
86.55,-2,0,94.15,9.40
86.60,-2,0,94.15,9.40
86.65,-1,0,94.15,9.40
86.70,-1,0,94.15,9.40
86.75,-1,0,94.15,9.40
86.80,0,0,94.15,9.40
86.85,-1,0,94.15,9.40
86.90,-2,0,94.15,9.40
86.95,0,0,94.15,9.40
87.00,-2,0,94.15,9.40
87.05,-1,0,94.17,9.40
87.10,-1,0,94.15,9.40
87.15,-1,0,94.15,9.40
87.20,0,0,94.15,9.40
87.25,-1,0,94.15,9.40
87.30,-1,0,94.15,9.40
87.35,-1,0,94.15,9.40
87.40,-1,0,94.15,9.40
87.45,-1,0,94.15,9.40
87.50,-1,0,94.15,9.40
87.55,-1,0,94.15,9.40
87.60,-1,0,94.15,9.40
87.65,-2,0,94.15,9.40
87.70,-1,0,94.17,9.40
87.75,-1,-0,94.15,9.40
87.80,-1,-0,94.15,9.40
87.85,-1,-0,94.15,9.40
87.90,-1,0,94.15,9.40
87.95,-1,-0,94.15,9.40
88.00,-1,0,94.15,9.40
88.05,-1,-0,94.15,9.40
88.10,-1,-0,94.15,9.40
88.15,-1,-0,94.15,9.40
88.20,-2,-0,94.15,9.40
88.25,-1,-0,94.15,9.40
88.30,-1,-0,94.15,9.40
88.35,-1,-0,94.15,9.40
88.40,-1,-0,94.15,9.40
88.45,-1,-0,94.15,9.40
88.50,-1,-0,94.15,9.40
88.55,-1,-0,94.15,9.40
88.60,-1,-0,94.15,9.40
88.65,-1,0,94.15,9.40
88.70,-1,-0,94.15,9.40
88.75,-1,-0,94.15,9.40
88.80,-1,-0,94.15,9.40
88.85,-1,-0,94.15,9.40
88.90,-1,-0,94.15,9.40
88.95,-1,-0,94.15,9.40
89.00,-2,-0,94.15,9.40
89.05,-1,-0,94.15,9.40
89.10,-1,-0,94.15,9.40
89.15,-1,-0,94.15,9.40
89.20,-1,-0,94.14,9.40
89.25,-2,-0,94.15,9.40
89.30,-1,-0,94.15,9.40
89.35,-1,-0,94.15,9.40
89.40,-2,-0,94.15,9.40
89.45,-2,-0,94.15,9.40
89.50,-1,-0,94.15,9.40
89.55,-1,-0,94.15,9.40
89.60,-1,-0,94.15,9.40
89.65,-2,-0,94.15,9.40
89.70,-1,-0,94.15,9.40
89.75,-1,-0,94.15,9.40
89.80,-2,-0,94.15,9.40
89.85,-1,-0,94.15,9.40
89.90,-2,-0,94.15,9.40
89.95,-2,-0,94.15,9.40
90.00,-1,-0,94.14,9.40
90.05,-2,-0,94.15,9.40
90.10,-2,-0,94.15,9.40
90.15,-2,-0,94.15,9.40
90.20,-2,0,94.15,9.40
90.25,-1,0,94.15,9.40
90.30,-2,0,94.15,9.40
90.35,-1,0,94.15,9.40
90.40,-1,0,94.15,9.40
90.45,-1,0,94.15,9.40
90.50,-1,0,94.15,9.40
90.55,-2,-0,94.15,9.40
90.60,-1,-0,94.14,9.40
90.65,-2,-0,94.15,9.40
90.70,-1,-0,94.15,9.40
90.75,-1,-0,94.15,9.40
90.80,-1,-0,94.14,9.40
90.85,-1,0,94.14,9.40
90.90,-1,0,94.14,9.40
90.95,-2,0,94.15,9.40
91.00,-2,0,94.15,9.40
91.05,-1,0,94.15,9.40
91.10,-1,0,94.14,9.40
91.15,-1,0,94.15,9.40
91.20,-2,0,94.15,9.40
91.25,-1,0,94.15,9.40
91.30,0,0,94.15,9.40
91.35,-2,0,94.15,9.40
91.40,-2,0,94.15,9.40
91.45,-1,0,94.14,9.40
91.50,-1,0,94.14,9.40
91.55,-1,0,94.15,9.40
91.60,-2,0,94.15,9.40
91.65,-2,0,94.15,9.40
91.70,-2,0,94.14,9.40
91.75,-2,0,94.14,9.40
91.80,-1,0,94.15,9.40
91.85,-1,0,94.15,9.40
91.90,-1,0,94.14,9.40
91.95,-2,-0,94.15,9.40
92.00,-2,-0,94.14,9.40
92.05,-1,0,94.15,9.40
92.10,-1,0,94.15,9.40
92.15,-1,0,94.15,9.40
92.20,-1,1,94.14,9.40
92.25,-2,1,94.15,9.40
92.30,-1,1,94.15,9.40
92.35,-1,1,94.14,9.40
92.40,-1,1,94.14,9.40
92.45,-1,0,94.15,9.40
92.50,-1,-1,94.14,9.40
92.55,-1,-1,94.15,9.40
92.60,-2,-0,94.15,9.40
92.65,-1,0,94.14,9.40
92.70,-1,0,94.14,9.40
92.75,-1,0,94.14,9.40
92.80,-1,0,94.15,9.40
92.85,-1,0,94.15,9.40
92.90,-2,0,94.14,9.40
92.95,-1,0,94.14,9.40
93.00,-2,0,94.15,9.40
93.05,-2,0,94.14,9.40
93.10,-1,0,94.15,9.40
93.15,-1,0,94.15,9.40
